date,open,high,low,close
5/30/18,108.627,109.075,108.32,108.824
5/29/18,109.45,109.459,108.08,108.629
5/28/18,109.644,109.748,109.22,109.45
5/25/18,109.257,109.744,109.09,109.425
5/24/18,109.985,110.044,108.93,109.259
5/23/18,110.824,110.879,109.54,109.989
5/22/18,110.956,111.186,110.75,110.824
5/21/18,110.866,111.396,110.8,110.957
5/18/18,110.783,111.082,110.58,110.776
5/17/18,110.294,110.86,110.06,110.783
5/16/18,110.286,110.408,110.01,110.294
5/15/18,109.708,110.456,109.63,110.285
5/14/18,109.36,109.717,109.18,109.705
5/11/18,109.407,109.568,109.12,109.38
5/10/18,109.746,110.019,109.29,109.406
5/9/18,109.1,109.833,108.97,109.745
5/8/18,109.137,109.352,108.81,109.1
5/7/18,109.087,109.398,108.73,109.135
5/4/18,109.155,109.274,108.62,109.101
5/3/18,109.831,109.856,108.9,109.157
5/2/18,109.908,110.037,109.56,109.829
5/1/18,109.271,109.911,109.22,109.908
4/30/18,109.142,109.452,108.99,109.267
4/27/18,109.348,109.539,108.96,109.033
4/26/18,109.409,109.457,109.03,109.35
4/25/18,108.857,109.469,108.76,109.409
4/24/18,108.672,109.202,108.52,108.856
4/23/18,107.78,108.754,107.7,108.672
4/20/18,107.425,107.856,107.34,107.647
4/19/18,107.215,107.517,107.18,107.423
4/18/18,107.033,107.386,106.98,107.213
4/17/18,107.115,107.213,106.85,107.033
4/16/18,107.542,107.586,107.01,107.114
