date,open,high,low,close
8/29/19,7.1632,7.1722,7.1386,7.1445
8/28/19,7.158,7.1681,7.153,7.1652
8/27/19,7.1415,7.17,7.1415,7.1617
8/26/19,7.1233,7.1525,7.1226,7.1512
8/23/19,7.091,7.0996,7.0709,7.0955
8/22/19,7.0633,7.0943,7.0619,7.0866
8/21/19,7.0585,7.0691,7.0489,7.0624
8/20/19,7.061,7.0715,7.0537,7.0605
8/19/19,7.0405,7.0535,7.0393,7.0507
8/16/19,7.0366,7.0477,7.034,7.0428
8/15/19,7.0269,7.0455,7.0176,7.034
8/14/19,7.0232,7.0306,7.0087,7.0244
8/13/19,7.058,7.0726,7.043,7.0434
8/12/19,7.063,7.0705,7.0527,7.0578
8/9/19,7.0492,7.0654,7.0452,7.062
8/8/19,7.04,7.0514,7.0397,7.0451
8/7/19,7.0323,7.0659,7.0272,7.0602
8/6/19,7.0455,7.0585,7.0122,7.0198
8/5/19,6.981,7.0526,6.981,7.0507
8/2/19,6.9345,6.952,6.9284,6.9405
8/1/19,6.9054,6.9072,6.8952,6.8987
7/31/19,6.8865,6.8917,6.8776,6.8844
7/30/19,6.8895,6.894,6.8761,6.8845
7/29/19,6.8788,6.8973,6.8784,6.8934
7/26/19,6.8733,6.8844,6.8733,6.8795
7/25/19,6.8727,6.8793,6.8674,6.8726
7/24/19,6.8819,6.8855,6.8689,6.8719
7/23/19,6.8835,6.8866,6.8743,6.8792
7/22/19,6.8783,6.8848,6.874,6.8812
7/19/19,6.8753,6.8821,6.8695,6.8821
7/18/19,6.8744,6.8834,6.8716,6.88
7/17/19,6.8782,6.8862,6.8706,6.8736
7/16/19,6.8759,6.8823,6.8681,6.8763
7/15/19,6.8835,6.8835,6.8698,6.8778
7/12/19,6.8732,6.8845,6.8676,6.8808
7/11/19,6.8704,6.8777,6.8558,6.8702
7/10/19,6.8882,6.8908,6.8718,6.8729
7/9/19,6.8843,6.8913,6.8768,6.888
7/8/19,6.8916,6.8952,6.8761,6.8819
7/5/19,6.8737,6.8936,6.8708,6.8936
7/4/19,6.8772,6.8775,6.8649,6.8716
7/3/19,6.8837,6.8925,6.8739,6.8812
7/2/19,6.8558,6.8829,6.851,6.8716
7/1/19,6.8417,6.8534,6.8302,6.8517
6/28/19,6.8749,6.8801,6.858,6.8668
6/27/19,6.8842,6.8842,6.8714,6.8771
6/26/19,6.8778,6.8932,6.865,6.88
6/25/19,6.8728,6.8857,6.865,6.8798
6/24/19,6.8685,6.8829,6.8627,6.877
6/21/19,6.8553,6.8807,6.8317,6.8685
6/20/19,6.8894,6.8976,6.8424,6.8506
6/19/19,6.8985,6.9075,6.8922,6.9036
6/18/19,6.9256,6.9303,6.9022,6.9032
6/17/19,6.924,6.9289,6.9096,6.9258
6/14/19,6.9186,6.9265,6.9088,6.9255
6/13/19,6.9192,6.9241,6.9058,6.9216
6/12/19,6.9085,6.9232,6.902,6.9177
6/11/19,6.9071,6.9202,6.9012,6.9114
6/10/19,6.9272,6.9358,6.9197,6.9311
6/7/19,6.9088,6.9098,6.9088,6.9098
6/6/19,6.9103,6.9172,6.908,6.9096
6/5/19,6.9088,6.915,6.9004,6.9089
6/4/19,6.8985,6.9155,6.8982,6.9079
6/3/19,6.9,6.91,6.8962,6.9037
5/31/19,6.9091,6.9149,6.8969,6.905
5/30/19,6.9136,6.9174,6.9,6.9019
5/29/19,6.9122,6.9182,6.9034,6.9145
5/28/19,6.8977,6.9155,6.8977,6.9101
5/27/19,6.8925,6.9005,6.8845,6.898
5/24/19,6.9114,6.9155,6.8977,6.8989
5/23/19,6.9096,6.9197,6.9054,6.9105
5/22/19,6.9069,6.9172,6.897,6.9063
5/21/19,6.908,6.917,6.8975,6.902
5/20/19,6.9008,6.9165,6.8995,6.9123
5/17/19,6.8925,6.9194,6.8912,6.9179
5/16/19,6.8807,6.8862,6.8735,6.8837
5/15/19,6.8764,6.883,6.8653,6.8762
5/14/19,6.8756,6.8887,6.8641,6.8752
5/13/19,6.8458,6.8818,6.8415,6.8784
5/10/19,6.8084,6.8264,6.7958,6.8226
5/9/19,6.7916,6.8331,6.7855,6.8274
5/8/19,6.774,6.7867,6.764,6.7829
5/7/19,6.7757,6.7813,6.759,6.7769
5/6/19,6.7768,6.7976,6.7594,6.766
5/3/19,6.7353,6.7382,6.7347,6.7354
5/2/19,6.735,6.7351,6.732,6.7345
5/1/19,6.7347,6.7349,6.7343,6.7343
4/30/19,6.7359,6.7423,6.7314,6.7348
4/29/19,6.7352,6.736,6.7257,6.7336
4/26/19,6.7289,6.7425,6.7269,6.7288
4/25/19,6.7337,6.751,6.7229,6.7435
4/24/19,6.7247,6.726,6.7144,6.7219
4/23/19,6.7109,6.7294,6.706,6.7259
4/22/19,6.7045,6.714,6.7035,6.7139
4/19/19,6.7077,6.7077,6.7006,6.7042
4/18/19,6.6856,6.7111,6.6856,6.709
4/17/19,6.7109,6.7139,6.684,6.6881
4/16/19,6.7087,6.7151,6.7055,6.7122
4/15/19,6.7055,6.7123,6.7008,6.7087
4/12/19,6.722,6.7238,6.7018,6.7037
4/11/19,6.713,6.7225,6.7089,6.7194
4/10/19,6.7177,6.7219,6.7088,6.716
4/9/19,6.7136,6.7199,6.7058,6.7119
4/8/19,6.715,6.7242,6.7125,6.7164
4/5/19,6.7079,6.7079,6.7079,6.7079
4/4/19,6.7093,6.7229,6.7065,6.717
4/3/19,6.7164,6.7173,6.7038,6.7114
4/2/19,6.7156,6.7283,6.7141,6.7233
4/1/19,6.7077,6.7132,6.7019,6.7115
3/29/19,6.7353,6.7361,6.7058,6.7121
3/28/19,6.7267,6.7425,6.7228,6.739
3/27/19,6.7144,6.7273,6.711,6.7271
3/26/19,6.7093,6.7169,6.7032,6.7157
3/25/19,6.7207,6.7207,6.7065,6.7094
3/22/19,6.7021,6.7182,6.6968,6.7182
3/21/19,6.6795,6.6993,6.6674,6.6993
3/20/19,6.7166,6.7173,6.694,6.6945
3/19/19,6.7133,6.7198,6.7083,6.7119
3/18/19,6.7134,6.718,6.7072,6.713
3/15/19,6.7221,6.7307,6.7099,6.7137
3/14/19,6.7036,6.7278,6.7025,6.723
3/13/19,6.7056,6.7144,6.7046,6.7071
3/12/19,6.7222,6.7222,6.7047,6.7086
3/11/19,6.72,6.7292,6.7177,6.7265
3/8/19,6.7224,6.7287,6.7159,6.7214
3/7/19,6.71,6.715,6.7038,6.7149
3/6/19,6.7066,6.7184,6.7025,6.7112
3/5/19,6.7062,6.7088,6.6958,6.7076
3/4/19,6.7058,6.7073,6.6852,6.7073
3/1/19,6.6972,6.7107,6.694,6.7062
2/28/19,6.6823,6.6941,6.6773,6.6941
2/27/19,6.6903,6.7189,6.6754,6.6872
2/26/19,6.6952,6.705,6.6884,6.7002
2/25/19,6.6866,6.7003,6.6744,6.6891
2/22/19,6.7298,6.7339,6.7134,6.7137
2/21/19,6.7238,6.728,6.6914,6.7226
2/20/19,6.7359,6.7388,6.7127,6.7213
2/19/19,6.772,6.7801,6.7577,6.7587
2/18/19,6.7642,6.7711,6.7527,6.7667
2/15/19,6.7719,6.7835,6.7666,6.7732
2/14/19,6.7649,6.7797,6.7592,6.772
2/13/19,6.7619,6.7685,6.7484,6.7604
2/12/19,6.7899,6.7942,6.7691,6.774
2/11/19,6.7572,6.795,6.7572,6.7923
2/7/19,6.7451,6.7451,6.7451,6.7451
2/1/19,6.7114,6.7456,6.7109,6.7448
1/31/19,6.6994,6.7143,6.6924,6.7
1/30/19,6.7268,6.7268,6.7053,6.7165
1/29/19,6.7446,6.7556,6.7311,6.7354
1/28/19,6.7415,6.746,6.7229,6.7453
1/25/19,6.791,6.7927,6.7473,6.7483
1/24/19,6.7762,6.7977,6.7762,6.7885
1/23/19,6.804,6.804,6.7803,6.792
1/22/19,6.7928,6.8105,6.7909,6.808
1/21/19,6.7943,6.7996,6.7834,6.798
1/18/19,6.7716,6.783,6.7655,6.7773
1/17/19,6.7481,6.778,6.7481,6.7764
1/16/19,6.7656,6.7819,6.7531,6.7568
1/15/19,6.7537,6.7643,6.74,6.761
1/14/19,6.7463,6.7729,6.7353,6.7681
1/11/19,6.7909,6.7909,6.7373,6.763
1/10/19,6.8177,6.8227,6.7737,6.7882
1/9/19,6.8442,6.8442,6.816,6.816
1/8/19,6.8458,6.8617,6.8454,6.8532
1/7/19,6.8561,6.8561,6.8413,6.851
1/4/19,6.8673,6.8715,6.8618,6.8692
1/3/19,6.8713,6.8829,6.8675,6.8721
1/2/19,6.8653,6.867,6.8493,6.862
12/28/18,6.8626,6.8787,6.8485,6.8785
12/27/18,6.8891,6.8949,6.8636,6.8663
12/26/18,6.8879,6.8912,6.8763,6.8854
12/25/18,6.897,6.8974,6.8751,6.8871
12/24/18,6.909,6.912,6.8945,6.8991
12/21/18,6.8812,6.9086,6.8812,6.9065
12/20/18,6.9041,6.9155,6.8831,6.885
12/19/18,6.895,6.9,6.8862,6.8911
12/18/18,6.8907,6.9029,6.8856,6.8953
12/17/18,6.9013,6.9052,6.8915,6.8972
12/14/18,6.8878,6.9077,6.8855,6.9076
12/13/18,6.8778,6.8841,6.8622,6.8816
12/12/18,6.8855,6.8945,6.8762,6.88
12/11/18,6.9158,6.917,6.8931,6.9
12/10/18,6.8889,6.9144,6.8813,6.9117
12/7/18,6.8814,6.8898,6.8677,6.8743
12/6/18,6.8568,6.8978,6.8568,6.8827
12/5/18,6.8481,6.8717,6.8441,6.8568
12/4/18,6.8814,6.8896,6.8315,6.836
12/3/18,6.929,6.9339,6.8793,6.883
11/30/18,6.9469,6.9605,6.9397,6.9605
11/29/18,6.9444,6.9494,6.9347,6.9425
11/28/18,6.9515,6.9592,6.9493,6.9539
11/27/18,6.9509,6.9565,6.9409,6.9515
11/26/18,6.9459,6.9476,6.9311,6.9408
11/23/18,6.933,6.9502,6.933,6.9485
11/22/18,6.9328,6.9404,6.9231,6.932
11/21/18,6.9488,6.95,6.927,6.927
11/20/18,6.944,6.9467,6.9347,6.9453
11/19/18,6.9345,6.9481,6.9345,6.942
11/16/18,6.9392,6.9521,6.93,6.938
11/15/18,6.9435,6.9476,6.9326,6.9392
11/14/18,6.9505,6.9571,6.9469,6.9505
11/13/18,6.9649,6.9698,6.9501,6.956
11/12/18,6.9517,6.9699,6.9485,6.9636
11/9/18,6.9387,6.9573,6.9387,6.9567
11/8/18,6.9245,6.9371,6.9244,6.9345
11/7/18,6.9264,6.9413,6.9132,6.92
11/6/18,6.9257,6.9287,6.9103,6.9194
11/5/18,6.8995,6.9305,6.8995,6.9257
11/2/18,6.9178,6.9323,6.8691,6.8907
11/1/18,6.9679,6.9716,6.9225,6.9234
10/31/18,6.9672,6.9771,6.9627,6.9757
10/30/18,6.9619,6.9722,6.9594,6.9672
10/29/18,6.9416,6.9635,6.941,6.9622
10/26/18,6.955,6.9682,6.9338,6.9435
10/25/18,6.9446,6.9525,6.9394,6.9489
10/24/18,6.9395,6.9444,6.9333,6.944
10/23/18,6.9445,6.9448,6.9359,6.938
10/22/18,6.9328,6.9475,6.9289,6.9475
10/19/18,6.9418,6.9427,6.9274,6.929
10/18/18,6.9349,6.942,6.9339,6.9376
10/17/18,6.9109,6.9296,6.9109,6.9275
10/16/18,6.916,6.9278,6.909,6.912
10/15/18,6.9225,6.9319,6.914,6.9168
10/12/18,6.8899,6.929,6.8899,6.922
10/11/18,6.9325,6.9349,6.885,6.8899
10/10/18,6.9228,6.9267,6.913,6.9242
10/9/18,6.9307,6.9307,6.9098,6.9228
10/8/18,6.9038,6.9333,6.8942,6.9307
9/28/18,6.8903,6.8903,6.8682,6.8688
9/27/18,6.8797,6.8918,6.869,6.8903
9/26/18,6.8712,6.8802,6.8681,6.8786
9/25/18,6.8599,6.8815,6.8586,6.8675
9/21/18,6.8375,6.862,6.8308,6.8571
9/20/18,6.852,6.8606,6.8403,6.8468
9/19/18,6.8653,6.8667,6.847,6.8483
9/18/18,6.857,6.8786,6.857,6.8616
9/17/18,6.8687,6.8754,6.8559,6.857
9/14/18,6.8466,6.8675,6.8444,6.8675
9/13/18,6.8343,6.8519,6.828,6.8448
9/12/18,6.872,6.8798,6.8517,6.8517
9/11/18,6.8661,6.8785,6.8572,6.873
9/10/18,6.8505,6.8696,6.8505,6.8555
9/7/18,6.8283,6.8512,6.8268,6.8438
9/6/18,6.828,6.8412,6.8211,6.8355
9/5/18,6.8301,6.8451,6.827,6.83
9/4/18,6.8247,6.8448,6.808,6.8442
9/3/18,6.8426,6.8447,6.8137,6.8228
8/31/18,6.848,6.848,6.8244,6.8315
8/30/18,6.8223,6.8445,6.8182,6.8445
8/29/18,6.8036,6.8321,6.8036,6.8212
8/28/18,6.8134,6.8241,6.8003,6.8031
8/27/18,6.8146,6.8268,6.8071,6.8156
8/24/18,6.8745,6.8931,6.807,6.8105
8/23/18,6.8553,6.8787,6.8553,6.8778
8/22/18,6.838,6.8497,6.838,6.8418
8/21/18,6.8359,6.8506,6.8327,6.8472
8/20/18,6.865,6.8671,6.8456,6.8577
8/17/18,6.8834,6.8957,6.8669,6.8775
8/16/18,6.916,6.9189,6.8812,6.8853
8/15/18,6.8938,6.9348,6.8882,6.9348
8/14/18,6.8878,6.8947,6.8746,6.8842
8/13/18,6.873,6.8912,6.8686,6.8912
8/10/18,6.8355,6.8603,6.8316,6.8467
8/9/18,6.828,6.8375,6.8136,6.821
8/8/18,6.814,6.8417,6.8008,6.8355
8/7/18,6.8505,6.8623,6.8232,6.8314
8/6/18,6.8271,6.855,6.801,6.8535
8/3/18,6.858,6.8935,6.824,6.827
8/2/18,6.82,6.8507,6.8065,6.8428
8/1/18,6.822,6.8309,6.7915,6.823
7/31/18,6.8273,6.8388,6.8113,6.8167
7/30/18,6.818,6.8404,6.815,6.8155
7/27/18,6.8075,6.8401,6.7966,6.8133
7/26/18,6.7399,6.7955,6.7399,6.7928
7/25/18,6.7949,6.8055,6.7588,6.7697
7/24/18,6.8189,6.8261,6.7878,6.7928
7/23/18,6.7552,6.7986,6.7427,6.7986
7/20/18,6.7937,6.8117,6.7647,6.7697
7/19/18,6.7225,6.7838,6.7203,6.7751
7/18/18,6.7105,6.7227,6.6964,6.7189
7/17/18,6.6874,6.7077,6.6739,6.7065
7/16/18,6.6904,6.7052,6.6723,6.6911
7/13/18,6.6526,6.7053,6.6526,6.6917
7/12/18,6.6763,6.7035,6.6613,6.6678
7/11/18,6.6295,6.6826,6.6295,6.6801
7/10/18,6.6002,6.6395,6.5996,6.6315
7/9/18,6.6424,6.6424,6.6101,6.6122
7/6/18,6.6441,6.665,6.638,6.6395
7/5/18,6.6325,6.6456,6.6278,6.634
7/4/18,6.6335,6.6358,6.6005,6.6289
7/3/18,6.7041,6.7168,6.636,6.64
7/2/18,6.617,6.6679,6.617,6.6631
6/29/18,6.6234,6.6405,6.6045,6.617
6/28/18,6.5991,6.6313,6.5991,6.6246
6/27/18,6.5758,6.6145,6.5717,6.6058
6/26/18,6.5335,6.583,6.5335,6.5768
6/25/18,6.5026,6.5444,6.4998,6.5385
6/22/18,6.4869,6.5071,6.4869,6.5026
6/21/18,6.4786,6.5058,6.4786,6.4899
6/20/18,6.4626,6.4792,6.4626,6.4712
6/19/18,6.4394,6.4852,6.4363,6.4801
6/18/18,6.4378,6.4393,6.437,6.4378
6/15/18,6.4179,6.4394,6.4128,6.438
6/14/18,6.3928,6.4054,6.3895,6.3979
6/13/18,6.409,6.4107,6.394,6.3959
6/12/18,6.3999,6.4091,6.3988,6.3991
6/11/18,6.403,6.4085,6.3996,6.4017
6/8/18,6.3889,6.4122,6.3889,6.403
6/7/18,6.3849,6.3959,6.3849,6.3896
6/6/18,6.4041,6.4061,6.3838,6.3859
6/5/18,6.4045,6.4125,6.3995,6.406
6/4/18,6.4204,6.4225,6.401,6.4049
6/1/18,6.4073,6.4219,6.4072,6.4179
5/31/18,6.4174,6.4174,6.3993,6.4095
5/30/18,6.42,6.4331,6.4145,6.4189
5/29/18,6.406,6.4227,6.405,6.4161
5/28/18,6.3902,6.4009,6.3875,6.3979
5/25/18,6.375,6.3918,6.375,6.3902
5/24/18,6.3885,6.395,6.3748,6.3758
5/23/18,6.3659,6.3914,6.3659,6.3884
5/22/18,6.371,6.378,6.364,6.366
5/21/18,6.3767,6.3934,6.3757,6.3834
5/18/18,6.3697,6.38,6.366,6.38
5/17/18,6.3694,6.3694,6.3553,6.3644
5/16/18,6.3759,6.38,6.3644,6.3705
5/15/18,6.3416,6.3795,6.3416,6.3777
5/14/18,6.3332,6.3407,6.3271,6.3359
5/11/18,6.3439,6.3489,6.3256,6.3313
5/10/18,6.3671,6.3696,6.3395,6.3467
5/9/18,6.3689,6.3826,6.3578,6.3584
5/8/18,6.3639,6.3706,6.3588,6.3706
5/7/18,6.3588,6.368,6.3463,6.3642
5/4/18,6.3519,6.366,6.342,6.3627
5/3/18,6.3653,6.3701,6.3458,6.3536
5/2/18,6.3525,6.365,6.3525,6.3609
5/1/18,6.3325,6.3332,6.3324,6.3325
4/30/18,6.3325,6.3325,6.302,6.3324
4/27/18,6.336,6.3463,6.3277,6.3324
4/26/18,6.3235,6.3365,6.3187,6.3339
4/25/18,6.3034,6.3281,6.3004,6.3241
4/24/18,6.3157,6.3202,6.3025,6.3034
4/23/18,6.2944,6.3169,6.2887,6.315
4/20/18,6.2764,6.2972,6.2764,6.2944
4/19/18,6.2721,6.2806,6.2618,6.2766
4/18/18,6.2803,6.29,6.2698,6.2743
4/17/18,6.2713,6.2862,6.2713,6.2825
4/16/18,6.2749,6.287,6.274,6.2751
